committee_id,committee_name,report_year,report_type,image_number,filing_form,link_id,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_city,recipient_state,recipient_zip,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,disbursement_purpose_category,memo_code,memo_code_full,memo_text,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,two_year_transaction_period,amendment_indicator,amendment_indicator_desc,schedule_type,schedule_type_full,load_date,sub_id,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,pdf_url,line_number_label,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_employer,payee_occupation,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,ref_disp_excess_flg,comm_dt,spender_committee_type,spender_committee_org_type,spender_committee_designation
C00788414,ERIC BURLISON FOR CONGRESS,2025,Q2,202509089789854325,F3,4090820251290386006,17,BF9CF70090B9845E6BA0,1914081,ORG,ORGANIZATION,,,WINGSTOP,WASHINGTON,DC,200014021,,,,,TRAVEL MEALS,TRAVEL,,,,2025-05-15 00:00:00,389.92,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2025-09-09 03:36:05,4090820251290416928,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202509089789854325,Operating Expenditures,,,,,,,,,,,,,,,,,,H,"",P
C00607200,SUOZZI FOR CONGRESS,2025,Q3,202510159791372962,F3,4101520251292820054,17,500111896,1921077,ORG,ORGANIZATION,,,SWEETGREEN,WASHINGTON,DC,200031107,,,,,MEALS,TRAVEL,X,,*,2025-08-27 00:00:00,17.05,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-01-08 02:36:06,4010720261300336513,,500111883,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202510159791372962,Operating Expenditures,,,,,,,,,,,,,,,,,,H,"",P
C00653816,COMMITTEE TO ELECT JARED GOLDEN,2025,Q1,202504159756055406,F3,4041620251184296020,17,500160431,1887992,ORG,ORGANIZATION,,,BARREL,WASHINGTON,DC,200034330,,,,,MEALS,TRAVEL,,,,2025-03-27 00:00:00,207.36,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-04-23 03:36:40,4042220251186043127,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756055406,Operating Expenditures,,,,,,,,,,,,,,,,,,H,"",P
C00653816,COMMITTEE TO ELECT JARED GOLDEN,2025,Q1,202504159756055458,F3,4041620251184296020,17,500158489,1887992,ORG,ORGANIZATION,,,LA PLAZA,WASHINGTON,DC,200034303,,,,,MEALS,TRAVEL,,,,2025-01-24 00:00:00,239.92,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-04-23 03:36:40,4042220251186043283,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756055458,Operating Expenditures,,,,,,,,,,,,,,,,,,H,"",P
C00653816,COMMITTEE TO ELECT JARED GOLDEN,2025,Q1,202504159756055459,F3,4041620251184296020,17,500158999,1887992,ORG,ORGANIZATION,,,BLUEJACKET,WASHINGTON,DC,200034629,,,,,MEALS,TRAVEL,,,,2025-02-10 00:00:00,749.76,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-04-23 03:36:40,4042220251186043284,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756055459,Operating Expenditures,,,,,,,,,,,,,,,,,,H,"",P
C00653816,COMMITTEE TO ELECT JARED GOLDEN,2025,Q2,202507159763505751,F3,4071620251208538074,17,500163960,1903253,ORG,ORGANIZATION,,,PARAISO,WASHINGTON,DC,200032277,,,,,MEALS,TRAVEL,,,,2025-05-19 00:00:00,871.20,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-08-13 03:35:56,4081220251216004828,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202507159763505751,Operating Expenditures,,,,,,,,,,,,,,,,,,H,"",P
C00653816,COMMITTEE TO ELECT JARED GOLDEN,2025,Q1,202504159756055456,F3,4041620251184296020,17,500158859,1887992,ORG,ORGANIZATION,,,SONOMA RESTAURANT AND WINE BAR,WASHINGTON,DC,200031107,,,,,MEALS,TRAVEL,,,,2025-02-04 00:00:00,84.50,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-04-23 03:36:40,4042220251186043277,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756055456,Operating Expenditures,,,,,,,,,,,,,,,,,,H,"",P
C00474189,MIKE KELLY FOR CONGRESS,2025,Q3,202510159791023363,F3,4101520251292819537,17,B9C5BAD214DC346BC937,1920359,ORG,ORGANIZATION,,,CARMINES,WASHINGTON,DC,20004,,,,,MEAL EXPENSE,TRAVEL,,,,2025-08-06 00:00:00,250.00,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-01-08 02:36:06,4010720261300319529,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202510159791023363,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,H,,P
C00337733,MASON TENDERS DISTRICT COUNCIL OF GREATER NEW YORK & LI PAC - FEDERAL,2025,M6,202506199762354388,F3X,4062020251206163009,21B,500094098,1896402,ORG,ORGANIZATION,,,TABARD INN RESTAURANT,WASHINGTON,DC,200362801,,,,,"4/6/25 TRAVEL, MEAL,",TRAVEL,X,,*,2025-05-12 00:00:00,48.70,,,,,,,,,,,,,,,,,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-06-21 03:36:33,4062020251206678552,,500094059,SB21B,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202506199762354388,Other Federal Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,Q,L,U
C00607200,SUOZZI FOR CONGRESS,2026,12P,202606119870615796,F3,4061120261521139085,17,500124274,1982711,ORG,ORGANIZATION,,,AMBAR RESTAURANT,WASHINGTON,DC,200032835,,,,,MEALS,TRAVEL,X,,*,2026-05-26 00:00:00,345.13,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-06-25 02:51:35,4062420261522639295,,500124255,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202606119870615796,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00796144,VAL HOYLE FOR CONGRESS,2025,Q2,202507159763449038,F3,4071520251208391036,17,500332860,1903068,ORG,ORGANIZATION,,,NATIONAL DEMOCRATIC CLUB,WASHINGTON,DC,200034006,,,,,CATERING/MEALS,TRAVEL,,,,2025-04-02 00:00:00,10.00,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-08-12 03:35:56,4081120251215855644,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202507159763449038,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00699744,TORRES FOR CONGRESS,2026,12P,202606119870621448,F3,4061120261521139108,17,500561240,1982765,ORG,ORGANIZATION,,,SONOMA RESTAURANT,WASHINGTON,DC,200031107,,,,,MEALS,TRAVEL,X,,*,2026-04-14 00:00:00,87.63,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-06-25 02:51:35,4062420261522643593,,500555012,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202606119870621448,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00787812,NIKKI FOR CONGRESS,2025,Q2,202508089789422263,F3,4080820251215666001,17,500443018,1910558,ORG,ORGANIZATION,,,BULLFEATHERS ON THE HILL,WASHINGTON,DC,200031819,,,,,MEALS,TRAVEL,,,,2025-04-10 00:00:00,22.97,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2025-08-12 03:35:56,4081120251215857279,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202508089789422263,Operating Expenditures,,,,,,,,,,,,,,,,,,H,"",P
C00588657,TEXANS FOR JODEY ARRINGTON,2025,Q2,202507159762847985,F3,4071520251208390098,17,BF884178C953346848BE,1901312,ORG,ORGANIZATION,,,CHICK-FIL-A,WASHINGTON,DC,20010,,,,,MEETINGS/MEALS,TRAVEL,X,,,2025-06-01 00:00:00,367.97,,,,,,,,,,,,,,,,,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-08-12 03:35:56,4081120251215849860,,B9A71759D191446ACAC6,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202507159762847985,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00835587,VOTE SAVE AMERICA,2025,MY,202507319779681294,F3X,4073120251212811589,21B,500757320,1909485,ORG,ORGANIZATION,,,GRAZIE NONNA RESTAURANT,WASHINGTON,DC,200051707,,,,,MEALS,TRAVEL,,,,2025-03-11 00:00:00,78.05,,,,,,,,,,,,,,,,,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-08-06 03:35:51,4080520251214237369,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202507319779681294,Other Federal Operating Expenditures,,,,,,,,,,,,,,,,,,Q,,U
C00474189,MIKE KELLY FOR CONGRESS,2025,Q1,202504159755634130,F3,4041520251184156707,17,BE9A62BB5FFB9436DB88,1887408,ORG,ORGANIZATION,,,CAPITOL HILL CLUB,WASHINGTON,DC,20003,,,,,MEAL EXPENSE,TRAVEL,,,,2025-02-06 00:00:00,2033.82,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-04-30 03:38:07,4042920251187933819,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755634130,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,H,"",P
C00474189,MIKE KELLY FOR CONGRESS,2025,Q1,202504159755634125,F3,4041520251184156707,17,B90650FFEE6784AD5B5B,1887408,ORG,ORGANIZATION,,,CAPITOL HILL CLUB,WASHINGTON,DC,20003,,,,,MEAL EXPENSE,TRAVEL,,,,2025-01-16 00:00:00,185.71,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-04-30 03:38:07,4042920251187933806,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755634125,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,H,"",P
C00786657,FRY FOR CONGRESS,2025,Q2,202507159763101824,F3,4071520251208390486,17,BC9B44D10311E4300A96,1902087,ORG,ORGANIZATION,,,OCEAN PRIME,WASHINGTON,DC,200053105,,,,,MEAL EXPENSE,TRAVEL,,,,2025-05-20 00:00:00,1158.80,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-08-12 03:35:56,4081120251215850137,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202507159763101824,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,H,,P
C00558213,DEBBIE DINGELL FOR CONGRESS,2025,Q2,202507159763323338,F3,4071520251208390798,17,501254543,1902659,ORG,ORGANIZATION,,,OSTERIA MORINI,WASHINGTON,DC,200033740,,,,,MEALS WITH SUPPORTERS,TRAVEL,X,,*,2025-06-05 00:00:00,255.10,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-08-12 03:35:56,4081120251215850871,,501254546,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202507159763323338,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00835587,VOTE SAVE AMERICA,2025,MY,202507319779681359,F3X,4073120251212811589,21B,500757348,1909485,ORG,ORGANIZATION,,,SHOTO,WASHINGTON,DC,200051707,,,,,MEALS,TRAVEL,,,,2025-03-28 00:00:00,550.57,,,,,,,,,,,,,,,,,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-08-06 03:35:51,4080520251214237565,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202507319779681359,Other Federal Operating Expenditures,,,,,,,,,,,,,,,,,,Q,,U
C00337733,MASON TENDERS DISTRICT COUNCIL OF GREATER NEW YORK & LI PAC - FEDERAL,2025,M6,202506199762354378,F3X,4062020251206163009,21B,500094146,1896402,ORG,ORGANIZATION,,,CAPITAL GRILLE,WASHINGTON,DC,200042601,,,,,"4/7/25 TRAVEL, MEAL",TRAVEL,X,,*,2025-05-12 00:00:00,847.75,,,,,,,,,,,,,,,,,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-06-21 03:36:33,4062020251206678523,,500094059,SB21B,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202506199762354378,Other Federal Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,Q,L,U
C00571174,SERVE AMERICA PAC,2025,MY,202507319779635430,F3X,4073120251212811306,21B,500580803,1909176,ORG,ORGANIZATION,,,INDIGO DC,WASHINGTON,DC,200023519,,,,,MEETING MEAL,TRAVEL,X,,*,2025-02-21 00:00:00,34.32,,,,,,,,,,,,,,,,,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-08-13 03:35:56,4081220251215995189,,500580799,SB21B,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202507319779635430,Other Federal Operating Expenditures,,,,,,,,,,,,,,,,,,Q,,D
C00607200,SUOZZI FOR CONGRESS,2026,12P,202606119870615823,F3,4061120261521139085,17,500124189,1982711,ORG,ORGANIZATION,,,BOBBY VANS GRILL DC,WASHINGTON,DC,200053917,,,,,MEALS,TRAVEL,X,,*,2026-04-27 00:00:00,300.00,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-06-25 02:51:35,4062420261522639375,,500124118,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202606119870615823,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00573261,END CITIZENS UNITED,2025,M6,202506209762524219,F3X,4062120251206697034,21B,500221729,1896959,ORG,ORGANIZATION,,,BOQUERIA,WASHINGTON,DC,200014501,,,,,MEALS,TRAVEL,X,,*,2025-05-01 00:00:00,930.93,,,,,,,,,,,,,,,,,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-06-24 03:36:15,4062320251206958878,,500221611,SB21B,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202506209762524219,Other Federal Operating Expenditures,,,,,,,,,,,,,,,,,,Q,,U
C00497321,VARGAS FOR CONGRESS,2025,Q3,202510099790720384,F3,4100920251292723021,17,EB108010,1918222,ORG,ORGANIZATION,,,SWEET LEAF CAFE,WASHINGTON,DC,20005,,,,,CAMPAIGN LUNCH,OTHER,,,,2025-07-18 00:00:00,250.17,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-11-19 02:36:12,4111820251293424641,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202510099790720384,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,H,,P
C00867010,TEAM MORENO,2025,MY,202507319779664581,F3X,4073120251212811488,21B,SB21B.I5360,1909371,ORG,ORGANIZATION,,,CENTRAL MICHEL RICHARD,WASHINGTON,DC,02004,,,,,MEETING EXPENSE: MEALS,TRAVEL,X,,,2025-05-20 00:00:00,173.10,,,,,,,,,,,,,,,,,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-08-14 03:36:31,4081320251217062383,,SB21B.I5065,SB21B,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202507319779664581,Other Federal Operating Expenditures,,,,,,,,,,,,,,,,,,N,"",J
C00636092,HERN FOR CONGRESS,2025,Q3,202606119870608621,F3,4061120261521139060,17,BF05270B6FE044C5486F,1982654,ORG,ORGANIZATION,,,CAPITOL HILL CLUB,WASHINGTON,DC,20003,,,,,MEALS,TRAVEL,,,,2025-07-16 00:00:00,432.00,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2026-06-26 02:51:38,4062520261522804867,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202606119870608621,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00856526,KENNEDY FOR CONGRESS,2026,12P,202606119870617322,F3,4061120261521139097,17,500812461,1982737,ORG,ORGANIZATION,,,OSTERIA MORINI,WASHINGTON,DC,200033734,,,,,MEALS,TRAVEL,,,,2026-04-16 00:00:00,213.80,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-06-26 02:51:38,4062520261522802322,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202606119870617322,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00636092,HERN FOR CONGRESS,2025,Q3,202606119870608621,F3,4061120261521139060,17,BB19D0A3F3121468AB30,1982654,ORG,ORGANIZATION,,,CAPITOL HILL CLUB,WASHINGTON,DC,20003,,,,,MEALS,TRAVEL,,,,2025-07-16 00:00:00,716.79,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2026-06-26 02:51:38,4062520261522804866,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202606119870608621,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00443580,LUMMIS FOR WYOMING INC.,2025,Q2,202510159791358631,F3,4101520251292820003,17,B24588CDD3D474CA7BBE,1921002,ORG,ORGANIZATION,,,HINE RESTAURANTS,WASHINGTON,DC,200032504,,,,,FUNDRAISING EVENT MEALS,TRAVEL,X,,,2025-04-28 00:00:00,-1237.50,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2025-12-03 02:35:52,4120220251296594766,,BC5CF7D32C10E40A89D0,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202510159791358631,Operating Expenditures,,,,,,,,003,Solicitation and Fundraising Expenses ,,,,,,,,,S,,P
C00633248,314 ACTION FUND,2025,M2,202502209753551177,F3X,4022020251177561413,21B,500089106,1877967,ORG,ORGANIZATION,,,BOARDWALK WHARF RESTAURANT,WASHINGTON,DC,200243433,,,,,MEAL,TRAVEL,X,,*,2025-01-10 00:00:00,800.60,,,,,,,,,,,,,,,,,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-02-22 02:36:59,4022120251177776331,,500088809,SB21B,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202502209753551177,Other Federal Operating Expenditures,,,,,,,,,,,,,,,,,,W,"",U
C00720375,BARRY MOORE FOR U.S. SENATE,2026,Q1,202606269874269551,F3,4062620261522816030,17,SB17.44267,1986741,ORG,ORGANIZATION,,,CAPITOL HILL CLUB,WASHINGTON,DC,20003,,,,,MEALS,TRAVEL,,,,2026-02-18 00:00:00,264.88,,,,,,,,,,,,,,,,,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2026-06-27 02:51:50,4062620261522915483,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202606269874269551,Operating Expenditures,,,,,,,,,,,,,,,,,,S,,P
C00042366,DSCC,2026,M5,202605209870068131,F3X,4052020261510767713,21B,SB21B-298209-10000,1977534,ORG,ORGANIZATION,,,COLADA SHOP,WASHINGTON,DC,20036,,,,,MEALS,TRAVEL,X,,MEMO ENTRY,2026-03-24 00:00:00,12.49,,,,,,,,,,,,,,,,,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-06-27 02:51:50,4062620261522910110,,SB21B-298209,SB21B,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202605209870068131,Other Federal Operating Expenditures,,,,,,,,,,,,,,,,,,Y,,U
C00497321,VARGAS FOR CONGRESS,2025,Q3,202510099790720387,F3,4100920251292723021,17,EB108027,1918222,ORG,ORGANIZATION,,,HAWK 'N' DOVE,WASHINGTON,DC,200031148,,,,,CAMPAIGN DINNER,OTHER,,,,2025-08-01 00:00:00,181.50,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-11-19 02:36:12,4111820251293424649,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202510099790720387,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,H,,P
C00474189,MIKE KELLY FOR CONGRESS,2025,Q2,202508069789390565,F3,4080620251215476012,17,BE6C8B68086CF419AB42,1910396,ORG,ORGANIZATION,,,CAPITOL HILL CLUB,WASHINGTON,DC,20003,,,,,MEAL EXPENSES,TRAVEL,,,,2025-06-17 00:00:00,790.68,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2025-08-12 03:35:56,4081120251215851949,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202508069789390565,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,H,"",P
C00800649,HOUCHIN FOR CONGRESS,2025,Q1,202504159755370360,F3,4041520251184156237,17,BBE31509E931F4290B58,1886604,ORG,ORGANIZATION,,,EL BEBE,WASHINGTON,DC,200033799,,,,,MEALS EXPENSE,TRAVEL,,,,2025-02-18 00:00:00,413.00,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-04-25 03:36:35,4042420251186642490,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755370360,Operating Expenditures,,,,,,,,002,Travel Expenses,,,,,,,,,H,"",P
C00800649,HOUCHIN FOR CONGRESS,2025,Q1,202504159755370359,F3,4041520251184156237,17,B9799C5F007D142ADBB9,1886604,ORG,ORGANIZATION,,,JIMMY JOHNS WASHINGTON DC,WASHINGTON,DC,200053802,,,,,MEALS EXPENSE,TRAVEL,,,,2025-02-10 00:00:00,174.34,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-04-25 03:36:35,4042420251186642486,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755370359,Operating Expenditures,,,,,,,,002,Travel Expenses,,,,,,,,,H,"",P
C00788414,ERIC BURLISON FOR CONGRESS,2025,Q1,202504159755640387,F3,4041520251184156732,17,B86045D2D27FB4EBB891,1887439,ORG,ORGANIZATION,,,WASHINGTON MEMBERS DINING,WASHINGTON,DC,20515,,,,,TRAVEL MEALS,TRAVEL,,,,2025-03-28 00:00:00,210.50,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-04-30 03:38:07,4042920251187929450,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755640387,Operating Expenditures,,,,,,,,,,,,,,,,,,H,"",P
C00788414,ERIC BURLISON FOR CONGRESS,2025,Q2,202509089789854319,F3,4090820251290386006,17,B53132720C1FA4806A41,1914081,ORG,ORGANIZATION,,,LOS CABALLEROS,WASHINGTON,DC,200031147,,,,,TRAVEL MEALS,TRAVEL,,,,2025-06-06 00:00:00,75.63,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2025-09-09 03:36:05,4090820251290416908,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202509089789854319,Operating Expenditures,,,,,,,,,,,,,,,,,,H,"",P
C00788414,ERIC BURLISON FOR CONGRESS,2025,Q1,202504159755640366,F3,4041520251184156732,17,B5CDCCA3D9A5B44AB8D5,1887439,ORG,ORGANIZATION,,,CAPITOL HILL CLUB,WASHINGTON,DC,20003,,,,,TRAVEL MEALS,TRAVEL,,,,2025-01-16 00:00:00,937.61,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-04-30 03:38:07,4042920251187929387,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755640366,Operating Expenditures,,,,,,,,,,,,,,,,,,H,"",P
C00653816,COMMITTEE TO ELECT JARED GOLDEN,2025,Q2,202507159763505765,F3,4071620251208538074,17,500162903,1903253,ORG,ORGANIZATION,,,PARAISO,WASHINGTON,DC,200032277,,,,,MEALS,TRAVEL,,,,2025-04-23 00:00:00,217.80,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-08-13 03:35:56,4081220251216004872,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202507159763505765,Operating Expenditures,,,,,,,,,,,,,,,,,,H,"",P
C00458398,BENNET FOR COLORADO,2025,Q1,202504159755652824,F3,4041520251184156785,17,500028891,1887525,ORG,ORGANIZATION,,,US SENATE CAFE,WASHINGTON,DC,205100001,,,,,MEALS,TRAVEL,,,,2025-01-06 00:00:00,110.40,,,,,,,,,,,,,P2028,,PRIMARY,2028,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-04-22 03:36:22,4042120251185619306,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755652824,Operating Expenditures,,,,,,,,,,,,,,,,,,S,"",P
C00337733,MASON TENDERS DISTRICT COUNCIL OF GREATER NEW YORK & LI PAC - FEDERAL,2025,M6,202506199762354390,F3X,4062020251206163009,21B,500094161,1896402,ORG,ORGANIZATION,,,THE ADMIRAL,WASHINGTON,DC,200361110,,,,,"4/6/25 TRAVEL, MEAL",TRAVEL,X,,*,2025-05-12 00:00:00,285.37,,,,,,,,,,,,,,,,,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-06-21 03:36:33,4062020251206678558,,500094059,SB21B,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202506199762354390,Other Federal Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,Q,L,U
C00337733,MASON TENDERS DISTRICT COUNCIL OF GREATER NEW YORK & LI PAC - FEDERAL,2025,M6,202506199762354377,F3X,4062020251206163009,21B,500094164,1896402,ORG,ORGANIZATION,,,BALOS RESTAURANT,WASHINGTON,DC,200361604,,,,,"4/7/25 TRAVEL, MEAL",TRAVEL,X,,*,2025-05-12 00:00:00,300.90,,,,,,,,,,,,,,,,,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-06-21 03:36:33,4062020251206678520,,500094059,SB21B,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202506199762354377,Other Federal Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,Q,L,U
